iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
1147+245,  69, 28.8, 2011.68, 1992.27, 2021.04, 177.5800507337, 0.081, +24.2982875928, 0.130
1147+438,   3, 20.8, 2009.55, 1996.43, 2017.24, 177.5691784678, 0.415, +43.5349742259, 0.192
1147+659,   3,  2.5, 2017.22, 2015.92, 2018.42, 177.6439170415, 1.180, +65.6578537441, 0.621
1147-063,   5, 13.2, 2013.61, 2005.36, 2018.58, 177.5999445824, 0.752,  -6.6740477811, 0.860
1147-192,   3, 10.1, 2014.72, 2008.25, 2018.35, 177.6313629293, 0.216, -19.5137630546, 1.330
1148+387,   2,  0.9, 2017.98, 2017.54, 2018.42, 177.8723385991, 0.252, +38.4312150643, 0.407
1148-001,  30, 30.7, 2002.83, 1988.34, 2019.08, 177.6827955430, 1.165,  -0.3983904502, 0.795
1148-171,   3, 20.8, 2010.15, 1997.50, 2018.35, 177.7633484679, 0.429, -17.3999561276, 1.978
1148-671,  17, 28.9, 2007.72, 1990.41, 2019.34, 177.8059437425, 0.575, -67.4697485559, 0.487
1149+324,   2,  0.9, 2017.99, 2017.54, 2018.44, 178.1145346377, 0.157, +32.1664919099, 0.110
1149+499,   4, 15.9, 2013.21, 2002.37, 2018.27, 178.1369627003, 0.496, +49.6607689718, 0.305
1149-084, 490, 23.8, 2015.23, 1997.35, 2021.15, 178.0717062858, 0.114,  -8.6842539041, 0.176
1150+095,   3, 22.8, 2010.34, 1995.54, 2018.35, 178.3023004077, 0.094,  +9.2339667305, 1.142
1150+334,   3, 12.9, 2013.73, 2005.52, 2018.44, 178.2162925765, 0.411, +33.1218789412, 0.579
1150+365,   3,  1.4, 2018.32, 2017.54, 2018.97, 178.3612622007, 1.497, +36.2906354079, 2.949
1150+497,  46, 30.8, 2008.66, 1990.11, 2020.95, 178.3519443094, 0.252, +49.5191195033, 0.236
1150+812,  83, 22.1, 1998.00, 1987.49, 2009.58, 178.3020796361, 2.243, +80.9747651490, 0.115
1150-050,   3, 13.1, 2012.90, 2005.52, 2018.58, 178.2312148543, 0.205,  -5.3301484411, 0.561
1150-108,   3, 21.0, 2010.11, 1997.35, 2018.38, 178.3429740499, 0.375, -11.0868298108, 0.898
1150-834,   1,  0.0, 2019.12, 2019.12, 2019.12, 178.2217578772, 0.000, -83.7359563476, 0.000
1151+102,   3, 22.8, 2010.34, 1995.54, 2018.35, 178.4521973937, 0.181,  +9.9319137674, 0.962
1151+126,   3,  6.8, 2015.70, 2011.59, 2018.35, 178.5433638208, 0.122, +12.4193764502, 0.727
1151+408,   3, 21.8, 2010.65, 1996.43, 2018.27, 178.4777455455, 0.604, +40.6146166093, 0.287
1151+598,   3,  5.9, 2016.91, 2013.03, 2018.97, 178.5056919272, 2.669, +59.5817215741, 2.629
1151-324,   4, 16.6, 2013.12, 2002.09, 2018.73, 178.5256933138, 0.357, -32.7119390544, 0.632
1151-348,   6, 16.6, 2012.15, 2002.09, 2018.73, 178.5907794899, 1.040, -35.0914068731, 5.863
1152+462,   3, 21.7, 2010.73, 1996.61, 2018.27, 178.7958706736, 0.331, +45.9276748410, 0.206
1152-295,   3,  3.4, 2017.06, 2015.31, 2018.73, 178.8135919131, 0.343, -29.8317672871, 0.843
1152-308,   5, 16.6, 2010.97, 2002.09, 2018.73, 178.7631570242, 0.200, -31.1329798547, 0.338
1153+733,   1,  0.0, 2018.35, 2018.35, 2018.35, 179.1135810979, 0.000, +73.1139361132, 0.000
1153-100,   3, 12.8, 2012.84, 2005.55, 2018.38, 178.9397976014, 0.780, -10.2978459768, 1.580
1153-119,   3, 21.0, 2010.11, 1997.35, 2018.38, 178.9034143678, 0.463, -12.2765289454, 0.950
1154+069,   3, 11.3, 2014.18, 2007.03, 2018.35, 179.2527188605, 0.362,  +6.6868308312, 1.317
1154+815,   1,  0.0, 2018.44, 2018.44, 2018.44, 179.3031696764, 0.000, +81.3066604553, 0.000
1155+169,   5, 22.4, 2006.24, 1996.00, 2018.38, 179.3951511876, 0.514, +16.6499027826, 0.137
1155+251,  17, 18.5, 1998.89, 1990.79, 2009.29, 179.6074480809, 0.150, +24.8383234474, 0.303
1155+486,   3, 21.7, 2010.73, 1996.61, 2018.27, 179.6115394957, 0.186, +48.4211748505, 0.121
1156+101,   4, 12.9, 2012.96, 2005.52, 2018.38, 179.7994451515, 0.446,  +9.9130522639, 0.404
1156+295,1674, 33.5, 2004.57, 1987.50, 2020.98, 179.8826412717, 0.022, +29.2455074387, 0.025
1156-094,  14, 25.9, 2005.39, 1991.66, 2017.55, 179.8029654814, 0.322,  -9.6811247976, 0.477
1156-214,   9, 11.3, 2016.81, 2008.25, 2019.56, 179.8393022528, 0.078, -21.7124758362, 0.193
1156-215,   2,  1.8, 2019.61, 2018.73, 2020.50, 179.7949387101, 1.913, -21.8346316035, 3.693
1156-221,   5, 21.2, 2009.09, 1997.50, 2018.73, 179.7969468773, 0.164, -22.4769167810, 0.499
1156-663,  33, 15.6, 2011.88, 2003.64, 2019.28, 179.8262725362, 0.399, -66.5942855940, 0.606
1157+014,   6,  1.9, 2017.03, 2016.53, 2018.38, 179.9367828935, 1.180,  +1.2019405973, 1.774
1157+532,   4, 13.2, 2011.45, 2005.52, 2018.73, 180.0474344979, 0.898, +53.0130213801, 1.112
1157-011,   3,  1.6, 2019.27, 2018.58, 2020.23, 179.9207120754, 1.842,  -1.4523366793, 0.458
1157-215,   5, 21.3, 2009.15, 1997.50, 2018.84, 179.9662755019, 0.048, -21.8149188688, 0.359
1158+007,   5, 12.8, 2013.82, 2005.55, 2018.38, 180.3468781667, 0.392,  +0.4745323810, 0.661
1159+148,   4, 12.9, 2011.90, 2005.52, 2018.38, 180.4344536275, 0.620, +14.5267916171, 0.641
1159+450,   3,  1.3, 2018.33, 2017.68, 2018.97, 180.5360932158, 2.316, +44.7395756148, 2.721
1200+028,   4,  1.6, 2017.55, 2016.74, 2018.38, 180.7303161498,17.353,  +2.5907307205,19.606
1200+045,   3, 11.4, 2014.24, 2007.07, 2018.42, 180.8413958175, 0.346,  +4.2386375158, 1.072
1200+068,   6, 22.9, 2012.42, 1995.54, 2018.42, 180.7542193751, 0.613,  +6.5782050885, 1.044
1200+468,   4, 21.7, 2009.96, 1996.61, 2018.33, 180.8824909909, 0.208, +46.5487659615, 0.243
1200+483,   3, 16.0, 2012.67, 2002.37, 2018.33, 180.8743874725, 0.246, +48.0537850092, 0.132
1200+608,   4, 11.5, 2014.33, 2006.96, 2018.42, 180.7646130043, 0.439, +60.5219896983, 0.291
1200-051,   3, 21.3, 2010.13, 1997.35, 2018.61, 180.6426036060, 0.109,  -5.4673585697, 0.266
1201+454,   3,  0.6, 2018.64, 2018.33, 2018.97, 180.8974802983, 2.164, +45.1804336649, 3.101
1201-041,   2,  0.4, 2018.80, 2018.61, 2018.99, 181.0083355701, 1.068,  -4.3792116852, 1.569
1201-068,   4,  2.3, 2017.50, 2016.30, 2018.61, 181.0694377637,10.250,  -7.1691722903,28.052
1202+492,   2,  0.7, 2018.02, 2017.68, 2018.35, 181.1507484005, 0.343, +48.9483211898, 0.673
1202+527,   1,  0.0, 2018.73, 2018.73, 2018.73, 181.1533326798, 0.000, +52.4782687567, 0.000
1202-262,   5, 21.3, 2009.15, 1997.50, 2018.84, 181.3883845964, 0.099, -26.5679066309, 0.294
1203+109,   2,  0.6, 2018.67, 2018.38, 2018.97, 181.4836957777, 2.318, +10.7149653137, 2.548
1204+057,   3, 22.9, 2010.39, 1995.54, 2018.42, 181.7417775837, 0.116,  +5.4978466387, 0.771
1204+124,   7, 22.8, 2005.87, 1995.54, 2018.38, 181.8026022733, 0.413, +12.1960684104, 0.469
1204+281,   3, 22.2, 2009.66, 1996.37, 2018.61, 181.8662518489, 0.034, +27.9163471460, 0.098
1204+399,   6, 24.1, 2013.25, 1996.43, 2020.53, 181.6543891959, 0.272, +39.6843741665, 0.302
1204-267,   4, 13.3, 2014.03, 2005.52, 2018.84, 181.8681342884, 0.126, -27.0528015205, 0.536
1204-613,   2,  0.0, 2015.35, 2015.34, 2015.35, 181.7145648060, 5.055, -61.6490998597, 2.848
1205+011,   3, 12.9, 2013.73, 2005.55, 2018.42, 182.1402263716, 0.241,  +0.9060901186, 1.205
1205+545,   3, 24.1, 2009.31, 1994.61, 2018.73, 182.1145821995, 0.706, +54.2220884033, 0.219
1205-008,   5, 14.3, 2013.54, 2004.35, 2018.61, 181.9236565477, 0.481,  -1.1101917780, 0.871
1205-043,   1,  0.0, 2019.02, 2019.02, 2019.02, 182.0099250397, 0.000,  -4.5925065852, 0.000
1205-140,   2,  3.8, 2016.49, 2014.59, 2018.38, 182.0970655218, 0.558, -14.3617450598, 0.795
1206+416,   2, 21.9, 2007.39, 1996.43, 2018.35, 182.3449502138, 0.477, +41.3281585647, 0.360
1206+43C,   2,  0.6, 2018.66, 2018.35, 2018.97, 182.3067109036, 6.950, +43.6558081080, 3.552
1206+549,   3, 24.2, 2009.35, 1994.61, 2018.84, 182.2260683871, 0.625, +54.6994898399, 0.384
1206-202,   9, 21.4, 2013.22, 1997.50, 2018.89, 182.3108794711, 5.071, -20.5441666336,16.451
1206-238,  11, 22.2, 2013.58, 1997.50, 2019.70, 182.2601878815, 0.142, -24.1057664431, 0.186
1206-399,   5, 29.5, 2003.23, 1988.96, 2018.44, 182.3968487836, 2.683, -40.2703043970, 1.847
1207+260,   3, 22.2, 2009.66, 1996.37, 2018.61, 182.4378962873, 0.181, +25.7843694674, 0.123
1207-120,   3, 11.4, 2013.30, 2007.03, 2018.42, 182.5173504969, 1.162, -12.2958178369, 1.785
1207-319,   5, 16.6, 2011.04, 2002.09, 2018.73, 182.4168526130, 0.299, -32.2480852090, 0.228
1208+186,   4, 22.4, 2006.96, 1996.00, 2018.42, 182.7778677050, 0.222, +18.3428566500, 0.479
1208+396,   2,  0.5, 2018.73, 2018.50, 2018.97, 182.6357509611,20.878, +39.4058466232,14.904
1208+646,   1,  0.0, 2018.42, 2018.42, 2018.42, 182.6318288933, 0.000, +64.3715192044, 0.000
1208-269,   3,  4.3, 2016.90, 2014.60, 2018.88, 182.7260464398, 0.297, -27.1927407691, 0.400
1209-191,   4, 20.9, 2007.00, 1997.50, 2018.42, 182.9905763682, 0.938, -19.4354605405, 0.643
1209-220,   5, 21.4, 2009.17, 1997.50, 2018.88, 183.0154066050, 0.106, -22.3643091488, 0.118
1210+134,   2,  1.2, 2017.83, 2017.24, 2018.42, 183.3840435377, 0.012, +13.1224737773, 0.467
1210+197,   7, 22.6, 2010.33, 1996.00, 2018.64, 183.2337330329, 0.114, +19.4297271119, 0.310
1210-097,   3, 21.1, 2010.07, 1997.35, 2018.42, 183.3455952862, 0.230, -10.0570184715, 1.158
1210-246,   3,  6.8, 2016.09, 2012.11, 2018.92, 183.3736894247, 0.545, -24.8869933252, 0.244
1211+029,   3,  0.9, 2018.52, 2018.14, 2018.99, 183.5959448087, 1.329,  +2.7146769571, 0.325
1211+334,   3, 22.1, 2010.70, 1996.37, 2018.50, 183.5171490359, 0.137, +33.1626654144, 0.074
1211-167,   2,  5.0, 2015.94, 2013.47, 2018.42, 183.4323669020, 1.244, -16.9824344455, 0.305
1212+078,   3,  0.9, 2018.52, 2018.14, 2018.99, 183.7957368846, 1.548,  +7.5346313031, 0.205
1212+087,   5, 22.9, 2011.31, 1995.54, 2018.44, 183.7496381713, 0.312,  +8.4895883334, 0.602
1212+171,  85, 24.6, 2013.24, 1996.00, 2020.58, 183.7665797784, 0.093, +16.9105435677, 0.157
1212+177,   3,  4.0, 2016.69, 2014.41, 2018.42, 183.8113333162, 0.547, +17.5006262358, 1.939
1212+467,   3,  0.7, 2018.52, 2018.26, 2018.97, 183.7914266739, 2.069, +46.4541961953, 2.148
1212-061,   2,  0.3, 2018.83, 2018.67, 2018.99, 183.8099751941, 1.670,  -6.4677586957, 0.477
1212-092,   3,  0.8, 2018.51, 2018.06, 2018.89, 183.6583106347, 0.946,  -9.5597503062, 0.547
1213+097,   3,  5.4, 2016.23, 2013.03, 2018.44, 184.0258760010, 0.136,  +9.4860026727, 0.072
1213+350,  54, 27.7, 2006.47, 1990.83, 2018.50, 183.9816710037, 0.146, +34.8042279554, 0.193
1213-102,   3, 21.1, 2010.07, 1997.35, 2018.44, 184.1016775133, 0.242, -10.5543387350, 0.370
1213-172, 308, 33.9, 2014.35, 1987.12, 2021.05, 183.9447989775, 0.162, -17.5292786867, 0.306
1214+588,   3, 24.2, 2009.30, 1994.61, 2018.84, 184.2959118323, 0.907, +58.5906240550, 0.368
1214-609,   2,  0.3, 2017.77, 2017.64, 2017.90, 184.2734515693, 1.157, -61.2237303102, 0.285
1215+013,   1,  0.0, 2021.07, 2021.07, 2021.07, 184.6157437049, 0.000,  +1.0437085412, 0.000
1215+113,   4, 14.1, 2013.60, 2004.33, 2018.44, 184.6087178356, 0.117, +11.0847951927, 0.348
1215+303,  77, 28.9, 2012.10, 1991.48, 2020.35, 184.4670081424, 0.148, +30.1168432844, 0.162
1215+333,   3,  1.8, 2018.24, 2017.24, 2018.99, 184.3855909115, 0.790, +33.0938978051, 0.595
1215+521,   2,  0.6, 2018.55, 2018.26, 2018.84, 184.4027507806, 1.269, +51.9195270495, 0.061
1215-002,   4, 21.3, 2010.96, 1997.35, 2018.67, 184.4947043202, 0.211,  -0.4961943020, 0.133
1215-457,  10, 28.5, 2012.47, 1990.74, 2019.24, 184.5260426940, 2.351, -46.0080541331, 5.483
1216+061,   4, 14.3, 2011.74, 2004.17, 2018.50, 184.8467335995, 0.330,  +5.8249167886, 0.299
1216+179,   3,  5.2, 2016.35, 2013.28, 2018.44, 184.6941854793, 0.247, +17.6381301609, 0.348
1216+487,  31, 30.9, 2000.04, 1987.50, 2018.38, 184.7767281062, 0.128, +48.4989346491, 0.116
1216+640,   4, 14.6, 2013.54, 2003.82, 2018.42, 184.7940961896, 0.283, +63.7363105687, 0.144
1216-010,   4, 21.3, 2011.46, 1997.35, 2018.67, 184.6455409112, 1.132,  -1.3317615373, 4.515
1216-217,   3,  4.0, 2017.04, 2014.97, 2018.92, 184.7447384537, 0.464, -21.9961666883, 0.387
1217+023,   9, 24.2, 2009.83, 1995.54, 2019.79, 185.0495190567, 0.108,  +2.0617291414, 0.297
1217+295,   2,  4.2, 2016.51, 2014.41, 2018.61, 185.0284390632, 0.121, +29.2807536476, 0.380
1217+348,   3, 22.1, 2010.74, 1996.37, 2018.51, 185.0345588284, 0.329, +34.5227062934, 0.961
1217+662,   3, 12.9, 2012.85, 2005.52, 2018.44, 184.8991431069, 1.614, +66.0088458344, 0.554
1217+713,   6, 23.1, 2007.02, 1995.30, 2018.38, 185.0151186681, 2.686, +71.0919813154, 0.642
1217-088,   2,  0.8, 2018.48, 2018.06, 2018.89, 185.0402047762, 0.410,  -9.1598245489, 0.082
1217-266,   4,  4.0, 2016.51, 2014.92, 2018.92, 185.0716048520, 0.315, -26.8964918520, 0.325
1217-558,   2,  0.2, 2017.99, 2017.90, 2018.07, 185.1098107006, 3.207, -56.0784943378, 2.825
1218+339,   4, 11.0, 2014.43, 2007.48, 2018.51, 185.1411479153, 0.356, +33.7200075658, 0.706
1218+384,   4, 22.1, 2011.67, 1996.43, 2018.51, 185.2467886676, 0.315, +38.1488073120, 0.577
1218+444,   2, 21.8, 2007.49, 1996.61, 2018.38, 185.3626866038, 1.508, +44.1915752395, 0.039
1218-024,   3, 21.4, 2010.17, 1997.35, 2018.72, 185.3497549408, 0.066,  -2.6971135692, 0.435
1218-082,   6,  0.9, 2018.64, 2018.06, 2018.99, 185.1889743689, 0.550,  -8.5190294232, 0.432
1218-341,   3,  8.0, 2015.59, 2010.88, 2018.84, 185.2574640370, 0.404, -34.3884171695, 1.073
1219+044,1418, 29.7, 2002.52, 1991.33, 2021.06, 185.5939567377, 0.026,  +4.2210489431, 0.042
1219+285,  31, 28.2, 1998.07, 1980.57, 2008.75, 185.3820438750, 0.122, +28.2329167099, 0.154
1219-036,   1,  0.0, 2019.02, 2019.02, 2019.02, 185.4545511567, 0.000,  -3.9690990272, 0.000
1219-164,   3, 11.4, 2013.30, 2007.03, 2018.44, 185.5670782868, 0.239, -16.7652445033, 0.451
1221+071,   4, 23.0, 2011.44, 1995.54, 2018.50, 185.9776012296, 0.131,  +6.8340478641, 0.245
1221+248,   2,  0.4, 2018.80, 2018.61, 2018.99, 186.1007740714, 0.501, +24.6065283940, 3.229
1221+405,   3,  1.3, 2018.37, 2017.68, 2018.99, 186.1009764047, 1.743, +40.2529087700, 0.707
1221+464,   3, 21.8, 2009.31, 1996.61, 2018.38, 185.9139025042, 2.958, +46.1885000562, 1.068
1221+484,   2,  5.5, 2015.68, 2012.93, 2018.42, 185.9926269198, 3.176, +48.2160174329, 1.799
1221+503,   2,  0.1, 2018.90, 2018.84, 2018.97, 186.0413261821, 2.591, +50.0320770614, 3.369
1221+809, 107, 30.4, 2011.27, 1990.36, 2020.80, 185.9187234689, 1.510, +80.6678723978, 0.160
1221-055,   1,  0.0, 2020.78, 2020.78, 2020.78, 185.9419029688, 0.000,  -5.7827897759, 0.000
1221-829,  27, 27.7, 2016.01, 1990.41, 2018.07, 186.2265929312, 3.747, -83.2194728264, 0.506
1222+037,  47, 32.3, 1996.84, 1986.20, 2018.50, 186.2184247201, 0.187,  +3.5139703051, 0.389
1222+131,  27, 20.7, 2001.97, 1996.60, 2017.32, 186.2655972314, 0.093, +12.8869831596, 0.198
1222+216,   8, 22.7, 2009.25, 1996.00, 2018.67, 186.2269098857, 1.255, +21.3795522089, 2.407
1222+438,   2, 22.0, 2007.43, 1996.43, 2018.42, 186.2146054547, 0.041, +43.5886909847, 0.108
1222+848,   2,  0.5, 2018.70, 2018.44, 2018.97, 185.8511862094,12.357, +84.6041667098, 3.169
1223+395,   4, 22.1, 2011.67, 1996.43, 2018.51, 186.4607042123, 0.422, +39.2396347966, 0.605
1223-074,   2,  0.1, 2018.68, 2018.64, 2018.72, 186.5674618262, 0.178,  -7.6808434641, 0.834
1223-188,   3, 10.2, 2011.69, 2008.25, 2018.44, 186.6469873978, 0.133, -19.0773704432, 0.406
1224+439,   2, 12.9, 2011.97, 2005.52, 2018.42, 186.7412663976, 1.677, +43.6829032496, 0.810
1224-132,   3, 12.9, 2012.79, 2005.50, 2018.44, 186.7267447373, 0.192, -13.4774958226, 0.281
1224-443,   3, 14.1, 2012.26, 2004.33, 2018.44, 186.8611771676, 1.118, -44.6106499924, 2.419
1225+028,   4, 13.0, 2013.94, 2005.52, 2018.51, 187.0802360054, 0.199,  +2.5414988507, 0.854
1225+317,   3, 22.2, 2009.79, 1996.37, 2018.57, 187.1040249519, 0.220, +31.4771191566, 0.122
1225+368,   3, 22.1, 2009.81, 1996.43, 2018.57, 186.9946898273, 0.514, +36.5866186122, 0.195
1225+498,   3, 12.9, 2012.67, 2005.55, 2018.44, 186.9821864029, 1.064, +49.5489012944, 1.072
1225-088,   2,  0.1, 2018.68, 2018.64, 2018.72, 187.0727432607, 2.072,  -9.0773800574, 1.709
1226+023,1146, 40.8, 1988.03, 1979.59, 2020.40, 187.2779155120, 0.084,  +2.0523883382, 0.274
1226+373, 245, 29.3, 2013.14, 1991.33, 2020.60, 187.1975987047, 0.119, +37.1033599765, 0.093
1226+492,   3, 21.8, 2009.69, 1996.61, 2018.44, 187.2156996839, 0.234, +48.9670249029, 0.248
1226+638,   3, 23.1, 2009.45, 1995.30, 2018.44, 187.2751089212, 0.991, +63.5836064347, 0.381
1226-028,   8, 21.4, 2005.93, 1997.29, 2018.73, 187.1538225403, 0.859,  -3.0775866930, 0.554
1227+255,  10, 24.4, 2014.37, 1996.37, 2020.80, 187.5587059073, 0.412, +25.3019825725, 0.453
1227+274,   2,  6.4, 2015.48, 2012.30, 2018.67, 187.3926998717, 0.409, +27.1989937858, 0.025
1227+587,   3, 24.3, 2009.31, 1994.61, 2018.88, 187.5294053524, 0.130, +58.5021562455, 0.158
1228+045,   4, 23.0, 2011.45, 1995.54, 2018.51, 187.8649411112, 0.151,  +4.3005246443, 0.319
1228+126,2013, 35.0, 2008.45, 1986.20, 2021.15, 187.7059307657, 0.020, +12.3911232384, 0.024
1228-008,   2,  4.3, 2016.59, 2014.44, 2018.73, 187.7304010551, 0.276,  -1.1472362972, 0.032
1228-113,   3, 21.2, 2005.06, 1997.35, 2018.50, 187.7314832096, 0.224, -11.6527208597, 0.530
1228-310,   5, 16.8, 2008.94, 2002.09, 2018.84, 187.6872194062, 0.663, -31.3564752260, 2.190
1228-352,   4,  6.4, 2016.88, 2012.64, 2018.99, 187.8189254329, 1.162, -35.5552532031, 2.047
1229+645,   2,  2.7, 2017.06, 2015.69, 2018.44, 187.8808119839, 1.844, +64.2384106444, 1.113
1229-021,   3, 21.4, 2010.17, 1997.35, 2018.73, 188.0000667145, 0.140,  -2.4013316478, 0.423
1229-099,   5, 13.4, 2015.12, 2005.52, 2018.89, 188.0660826106, 0.188, -10.2569915603, 0.667
1229-123,   2,  3.9, 2016.55, 2014.60, 2018.50, 187.9594414317, 0.459, -12.6102913653, 2.050
1230+486,   3, 21.8, 2009.69, 1996.61, 2018.44, 188.1449485076, 0.172, +48.3591499369, 0.253
1230-101,   4, 21.7, 2012.38, 1997.35, 2019.06, 188.3048535961, 0.144, -10.4217883488, 0.455
1230-183,   2,  3.9, 2016.55, 2014.60, 2018.50, 188.1793100631, 0.089, -18.6016272413, 0.459
1231+481,   3, 21.8, 2009.69, 1996.61, 2018.44, 188.5555451849, 0.305, +47.8975655596, 0.221
1231+507,   1,  0.0, 2018.88, 2018.88, 2018.88, 188.4552772627, 0.000, +50.4396605039, 0.000
1231+811,   3, 11.5, 2013.37, 2007.03, 2018.50, 188.3037211752, 0.831, +80.9094369350, 0.493
1232+366,   4, 22.1, 2010.35, 1996.43, 2018.57, 188.7741937118, 0.346, +36.3553669991, 0.403
1232-338,   3,  9.1, 2015.25, 2009.77, 2018.84, 188.6921670332, 0.338, -34.1497376082, 0.194
1233+128,   3,  4.0, 2016.73, 2014.41, 2018.44, 188.9158638015, 0.158, +12.5563418731, 0.454
1234-504,   3, 26.0, 2004.86, 1992.39, 2018.35, 189.3134970145, 4.408, -50.7731052239, 2.905
1235+076,   4, 23.0, 2011.45, 1995.54, 2018.51, 189.5101900917, 0.146,  +7.3893934560, 0.348
1235+196,   5, 22.4, 2008.48, 1996.00, 2018.44, 189.4017514675, 0.154, +19.4112833657, 0.147
1235+208,   3, 13.2, 2012.93, 2005.52, 2018.67, 189.4857957627, 0.150, +20.5719027532, 0.561
1235-197,   2,  3.9, 2016.56, 2014.60, 2018.51, 189.6016226226, 0.078, -19.9871347870, 0.520
1236+049,   3, 23.0, 2009.49, 1995.54, 2018.51, 189.8864818527, 0.037,  +4.7181201185, 0.422
1236+077, 104, 27.2, 2011.78, 1993.30, 2020.48, 189.8524513647, 0.123,  +7.5047747730, 0.131
1236-066,   1,  0.0, 2019.02, 2019.02, 2019.02, 189.6603597676, 0.000,  -6.9367145635, 0.000
1236-381,   5, 16.8, 2008.53, 2002.09, 2018.88, 189.7197149986, 0.152, -38.4324954298, 0.537
1236-684,  14, 28.8, 2007.54, 1990.41, 2019.19, 189.9443805009, 0.665, -68.7585813879, 0.738
1237+246,   1,  0.0, 2018.72, 2018.72, 2018.72, 190.0380124052, 0.000, +24.4253389863, 0.000
1237-101,  63, 24.4, 2006.61, 1994.12, 2018.51, 189.9294227830, 0.124, -10.3913035287, 0.222
1237-113,   9, 22.6, 2002.51, 1995.95, 2018.51, 189.9976349058, 8.070, -11.6230601192,21.645
1238+243,   3, 22.3, 2009.90, 1996.37, 2018.72, 190.1999371495, 0.975, +24.0872642985, 0.985
1238+702,   3, 23.1, 2006.90, 1995.30, 2018.44, 190.1445849662, 1.483, +69.9751690424, 0.425
1238-110,   2,  3.3, 2016.94, 2015.31, 2018.57, 190.1555918642, 0.016, -11.3568909385, 0.230
1239+376,  13, 23.5, 2004.55, 1996.23, 2019.75, 190.5408847108, 0.292, +37.3349145566, 0.274
1239+552,   3, 11.0, 2013.75, 2007.93, 2018.88, 190.3654324836, 0.396, +54.9719589602, 0.570
1239+606,   9, 23.9, 2006.25, 1994.61, 2018.50, 190.3732945734, 0.524, +60.3448117653, 0.337
1240+367,   3,  0.4, 2018.76, 2018.58, 2018.99, 190.8030675394, 1.454, +36.4622214401, 0.687
1240+381,  52, 26.8, 2011.51, 1994.21, 2021.05, 190.7140377810, 0.113, +37.8500070928, 0.101
1240-294,   4, 14.6, 2013.86, 2004.33, 2018.92, 190.7944246234, 0.528, -29.7229179764, 0.127
1241+166,   3, 10.9, 2013.36, 2007.58, 2018.50, 190.9902049340, 0.156, +16.3814982332, 0.018
1241+176,   3, 12.5, 2011.68, 2005.95, 2018.50, 191.0451038829, 0.241, +17.3512514301, 0.361
1241+735,   3,  5.6, 2016.15, 2012.76, 2018.38, 190.7967385911, 2.164, +73.2664581631, 0.711
1241+749,   4, 23.1, 2011.35, 1995.30, 2018.38, 190.9376393694, 1.618, +74.7103095215, 0.538
1241-020,   1,  0.0, 2021.07, 2021.07, 2021.07, 190.9687001536, 0.000,  -2.3106658690, 0.000
1241-262,   4, 12.5, 2013.97, 2005.52, 2018.05, 191.0610077593, 1.863, -26.5569452013, 2.847
1242+410,   3, 22.1, 2009.65, 1996.43, 2018.50, 191.2049481742, 0.283, +40.8017119834, 0.423
1242+574,   4,  3.3, 2017.66, 2015.69, 2018.99, 191.2916647563, 1.016, +57.1651041440, 0.337
1242-044,   1,  0.0, 2018.84, 2018.84, 2018.84, 191.2042778117, 0.000,  -4.7691490213, 0.000
1243+014,   2,  0.4, 2018.78, 2018.57, 2018.99, 191.5105687289, 2.364,  +1.2218966771, 0.256
1243+440,   3,  1.3, 2018.39, 2017.68, 2018.99, 191.4999991365, 1.208, +43.7741595694, 0.651
1243-072, 402, 33.1, 2014.97, 1988.04, 2021.15, 191.5176337944, 0.060,  -7.5129374647, 0.082
1243-160, 218, 23.6, 2017.12, 1997.50, 2021.14, 191.4739261194, 0.101, -16.2793626421, 0.091
1243-412,   2,  3.5, 2016.70, 2014.97, 2018.44, 191.4901296940, 0.101, -41.4792188102, 0.183
1244+324,   2,  0.4, 2018.36, 2018.14, 2018.58, 191.8365429232, 1.278, +32.1501868580, 0.477
1244-255, 392, 33.9, 2012.13, 1987.22, 2021.15, 191.6950084818, 0.113, -25.7970247057, 0.116
1245+676,   3, 11.5, 2013.48, 2006.96, 2018.50, 191.8888734875, 1.457, +67.3879025329, 0.324
1245+710,   4, 11.4, 2014.29, 2007.03, 2018.38, 191.7814696206, 1.587, +70.7792002542, 0.544
1245+716,   2,  3.5, 2016.67, 2014.92, 2018.42, 191.7888660604, 0.232, +71.4055607308, 0.319
1245-062,   5, 21.5, 2012.15, 1997.35, 2018.84, 192.0957319026, 0.065,  -6.5360606495, 0.176
1245-197,   4, 21.1, 2007.08, 1997.50, 2018.57, 192.0995753426, 0.432, -19.9884971072, 0.712
1245-235,   5, 20.5, 2009.10, 1997.50, 2018.05, 191.9972963942, 1.708, -23.8164654985, 0.706
1245-457,  23, 15.3, 2011.57, 2004.03, 2019.34, 192.1187295614, 0.469, -45.9964388864, 0.546
1246+285,   3, 14.4, 2012.55, 2004.33, 2018.72, 192.3267054014, 0.296, +28.2954486683, 0.275
1246+489,   3, 21.9, 2007.56, 1996.61, 2018.50, 192.2122852917, 0.465, +48.6647672746, 0.289
