iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec, med_err_ra, med_err_dec
0631-223,   5, 15.1, 2014.92, 2004.35, 2019.44,  98.3614721546, 0.122, -22.3895425761, 0.141, 0.131, 0.319
0632+193,   2,  0.8, 2019.80, 2019.41, 2020.20,  98.8630937936, 0.415, +19.2737572514, 0.437, 0.218, 0.320
0632+502,   6, 25.5, 2009.06, 1994.61, 2020.14,  99.0459023467, 0.112, +50.1665633128, 0.095, 0.416, 0.417
0632-183,   5, 11.5, 2016.37, 2008.37, 2019.85,  98.7958874440, 0.312, -18.3572890857, 0.653, 0.475, 1.077
0632-235, 134, 16.1, 2015.62, 2005.36, 2021.42,  98.7458374976, 0.025, -23.5866548177, 0.020, 0.332, 0.275
0633+595,   5, 24.3, 2011.86, 1994.61, 2018.88,  99.5119664306, 0.209, +59.5561705321, 0.071, 0.113, 0.084
0633+734,   5, 24.2, 2012.79, 1995.30, 2019.51,  99.8415053404, 0.136, +73.4161224314, 0.089, 0.162, 0.123
0633-211,   5, 13.9, 2015.03, 2005.52, 2019.44,  99.0025069871, 0.146, -21.2200556556, 0.205, 0.137, 0.310
0633-26A,   6, 13.9, 2012.93, 2005.52, 2019.44,  98.8371209461, 0.237, -26.3444082820, 1.442, 0.305, 1.035
0633-26B,   6, 11.2, 2016.91, 2008.26, 2019.51,  98.8309010993, 0.172, -26.3488109541, 0.304, 0.343, 0.799
0634+150,   5, 23.4, 2008.87, 1996.01, 2019.41,  99.4627178531, 0.065, +14.9825789628, 0.168, 0.189, 0.325
0634+233,   5,  1.6, 2019.19, 2018.61, 2020.26,  99.3598987942, 0.138, +23.3328384582, 0.118, 0.152, 0.322
0634+334,   4,  7.7, 2016.71, 2011.59, 2019.32,  99.4830852966, 0.185, +33.3684032916, 0.283, 0.358, 0.486
0634-057,   5, 14.5, 2015.28, 2005.42, 2019.88,  99.2013730035, 0.064,  -5.7854294915, 0.144, 0.110, 0.266
0634-108,   5,  4.8, 2017.72, 2015.06, 2019.85,  99.2819953499, 0.036, -10.8811393639, 0.265, 0.203, 0.465
0634-584,   2, 11.4, 2014.40, 2008.70, 2020.10,  98.9201247180, 1.004, -58.4528544240, 0.707, 0.568, 0.893
0635+250,   5,  5.7, 2018.06, 2014.60, 2020.26,  99.5588493320, 0.141, +24.9806135168, 0.470, 0.847, 0.822
0635-296,   5, 12.5, 2014.61, 2007.03, 2019.51,  99.2869181047, 0.186, -29.7107691033, 0.206, 0.276, 0.813
0635-355,   5,  6.1, 2017.27, 2013.28, 2019.41,  99.4433695439, 0.220, -35.6134375337, 0.509, 0.555, 1.815
0636+022,   3,  1.2, 2018.80, 2018.11, 2019.30,  99.7956091860, 0.110,  +2.1918568171, 0.112, 0.161, 0.333
0636+680,  88, 30.0, 2006.29, 1991.28, 2021.29, 100.5177391928, 0.059, +67.9765613600, 0.020, 0.290, 0.309
0636-087,   4,  4.8, 2017.74, 2015.06, 2019.88,  99.7427054619, 0.131,  -8.7539747984, 0.212, 0.207, 0.452
0637-128,   6,  5.4, 2017.91, 2014.42, 2019.85, 100.0299268625, 0.382, -12.8876133697, 0.725, 0.638, 1.466
0637-216,   5, 14.0, 2014.52, 2005.52, 2019.51,  99.8696903569, 0.118, -21.6993903438, 0.169, 0.424, 1.219
0637-337,  25, 30.5, 2004.01, 1988.96, 2019.41,  99.8371027020, 0.102, -33.7666981695, 0.126, 0.738, 0.741
0637-752, 648, 33.6, 2004.58, 1987.44, 2021.05,  98.9437828720, 0.058, -75.2713376432, 0.008, 0.270, 0.217
0638+182,   4,  1.0, 2020.10, 2019.41, 2020.39, 100.2976284230, 0.083, +18.2205178022, 0.080, 0.172, 0.312
0638+528,   5, 14.6, 2015.32, 2005.55, 2020.14, 100.6159246073, 0.141, +52.7997980313, 0.062, 0.143, 0.148
0638-411,   5,  1.2, 2018.92, 2018.06, 2019.26,  99.9399558135, 0.200, -41.2255964856, 0.079, 0.252, 0.164
0639+098,   8, 14.0, 2015.07, 2005.36, 2019.32, 100.4383243983, 0.888,  +9.7845362402, 1.013, 2.639, 2.200
0639+115,   6, 14.0, 2015.18, 2005.42, 2019.41, 100.6042334544, 0.255, +11.4758071292, 0.807, 0.911, 1.070
0639+352,   5, 13.1, 2014.02, 2005.52, 2018.58, 100.7422483747, 0.076, +35.1551052051, 0.121, 0.116, 0.207
0639-032,  23, 18.9, 2017.61, 2002.37, 2021.25, 100.4630539229, 0.042,  -3.3468283897, 0.037, 0.214, 0.213
0639-358,   1,  0.0, 2020.73, 2020.73, 2020.73, 100.3253039838, 0.000, -35.9093085927, 0.000, 1.275, 0.603
0640+074,   5, 14.0, 2014.80, 2005.36, 2019.32, 100.8419719507, 0.168,  +7.4145682512, 0.248, 0.430, 0.628
0640+090,   7, 15.0, 2013.90, 2004.35, 2019.32, 100.8601875630, 0.359,  +8.9605589362, 0.454, 1.780, 1.446
0641+126,   4,  5.2, 2017.31, 2014.25, 2019.41, 100.9993980535, 0.140, +12.6383628686, 0.156, 0.190, 0.375
0641+292,   5, 12.8, 2015.52, 2007.03, 2019.88, 101.1867325705, 0.093, +29.1844489084, 0.134, 0.234, 0.315
0641+392, 360, 25.0, 2015.71, 1996.44, 2021.48, 101.2237900063, 0.016, +39.2465372080, 0.016, 0.295, 0.395
0641-135,   5, 14.5, 2015.10, 2005.36, 2019.88, 100.8848406595, 0.061, -13.5971885078, 0.190, 0.092, 0.230
0641-248,   5, 12.5, 2015.34, 2006.96, 2019.51, 100.7811205220, 0.115, -24.8559201777, 0.273, 0.292, 0.753
0641-434,   1,  0.0, 2021.23, 2021.23, 2021.23, 100.6939975520, 0.000, -43.5269380945, 0.000, 0.672, 2.249
0642+449,1701, 38.1, 2006.10, 1983.36, 2021.47, 101.6334416549, 0.005, +44.8546083772, 0.003, 0.107, 0.121
0642-349,  16, 19.2, 2018.30, 2002.09, 2021.30, 101.1053375572, 0.130, -34.9949859070, 0.285, 0.370, 0.915
0643+057,   5, 13.8, 2014.82, 2005.50, 2019.32, 101.4469856811, 0.213,  +5.6895533147, 0.698, 0.584, 0.824
0643+307,   5, 22.9, 2013.22, 1996.37, 2019.32, 101.5634919645, 0.107, +30.6898976900, 0.060, 0.203, 0.280
0643+548,   5,  4.9, 2018.10, 2015.31, 2020.20, 101.8168573420, 0.164, +54.7702090236, 0.072, 0.225, 0.219
0644+258,   2,  0.9, 2019.90, 2019.44, 2020.36, 101.8510941717, 0.151, +25.8283412078, 0.433, 0.169, 0.359
0644+491,   5, 22.7, 2013.30, 1996.61, 2019.32, 102.1963276852, 0.113, +49.1224247923, 0.027, 0.187, 0.224
0644-390,   6, 15.1, 2013.28, 2004.35, 2019.44, 101.6288355282, 0.151, -39.0608626690, 0.342, 0.407, 1.442
0644-671,   7,  4.4, 2017.11, 2015.36, 2019.72, 101.1168505321, 0.476, -67.2159328911, 0.077, 0.172, 0.330
0645+209,   5, 11.9, 2015.54, 2007.58, 2019.44, 102.1363078127, 0.135, +20.8858114921, 0.156, 0.181, 0.233
0645+858,   6, 21.9, 2012.26, 1997.66, 2019.53, 105.6367389939, 1.381, +85.8312443571, 0.089, 0.204, 0.182
0645-160,   5, 14.5, 2015.11, 2005.42, 2019.88, 101.8748621156, 0.053, -16.0909332756, 0.188, 0.094, 0.241
0646+563,   5, 14.7, 2015.33, 2005.52, 2020.20, 102.7007944105, 0.111, +56.2762473483, 0.079, 0.131, 0.125
0646+600,   5, 25.6, 2013.11, 1994.61, 2020.26, 102.6302264089, 0.161, +60.0290430335, 0.113, 0.100, 0.104
0646-176,   5, 14.4, 2015.14, 2005.50, 2019.88, 102.1187438700, 0.102, -17.7348441378, 0.289, 0.095, 0.245
0646-306, 344, 32.2, 2016.41, 1989.31, 2021.48, 102.0587352407, 0.023, -30.7387943866, 0.021, 0.272, 0.340
0647+040,   5, 13.9, 2014.84, 2005.50, 2019.38, 102.6588920892, 0.072,  +3.9690111616, 0.219, 0.182, 0.329
0647+251,   4,  1.3, 2018.81, 2018.14, 2019.44, 102.6937092075, 0.067, +25.0498959367, 0.088, 0.196, 0.323
0647+286,   4,  1.2, 2019.05, 2018.67, 2019.88, 102.6273029008, 0.185, +28.5595277389, 0.211, 0.230, 0.388
0647-018,   5, 15.6, 2015.09, 2004.33, 2019.95, 102.6070760588, 0.020,  -1.8728237496, 0.164, 0.108, 0.248
0647-410,   9,  8.7, 2017.61, 2010.59, 2019.26, 102.3087950114, 0.381, -41.1480633362, 1.554, 0.795, 3.653
0647-475,   4,  7.9, 2013.77, 2009.31, 2017.23, 102.2018751236, 7.516, -47.5742269779,12.522,11.422,58.540
0648-086,   5, 14.6, 2015.30, 2005.36, 2019.95, 102.6882299462, 0.138,  -8.6667172027, 0.180, 0.160, 0.331
0648-165, 604, 34.1, 2014.78, 1987.22, 2021.31, 102.6024244047, 0.007, -16.6277015290, 0.007, 0.151, 0.207
0648-287,   6, 11.1, 2016.83, 2008.37, 2019.51, 102.6371994092, 0.180, -28.8216261225, 0.244, 0.336, 0.680
0649-209,   5, 13.6, 2015.16, 2005.96, 2019.53, 102.9921669197, 0.059, -21.0199765739, 0.139, 0.114, 0.298
0650+052,   5, 14.0, 2014.84, 2005.42, 2019.38, 103.3645155740, 0.130,  +5.1475163879, 0.281, 0.197, 0.360
0650+232,   4,  0.9, 2018.73, 2018.14, 2019.07, 103.4432198513, 0.090, +23.2292703774, 0.079, 0.259, 0.450
0650+239,   7,  2.7, 2017.93, 2016.78, 2019.44, 103.3524445395, 0.139, +23.8904892710, 0.073, 0.208, 0.283
0650+371,  27, 28.3, 1998.60, 1991.40, 2019.69, 103.4928451770, 0.103, +37.0946130381, 0.072, 0.296, 0.553
0650+453,   5, 22.7, 2013.31, 1996.61, 2019.32, 103.5988069234, 0.048, +45.2398737421, 0.041, 0.093, 0.111
0650+507,   5, 14.6, 2015.34, 2005.55, 2020.20, 103.5920548381, 0.071, +50.7066314062, 0.068, 0.142, 0.152
0650-063,   5, 14.4, 2015.32, 2005.50, 2019.95, 103.2524898538, 0.056,  -6.4257501491, 0.151, 0.079, 0.193
0651+410,  13, 23.3, 2008.54, 1996.44, 2019.71, 103.7917697128, 0.057, +41.0028223193, 0.103, 0.211, 0.424
0651+428,   4,  1.1, 2018.72, 2018.26, 2019.32, 103.6813581059, 0.175, +42.7996488534, 0.101, 0.168, 0.203
0651-108,   1,  0.0, 2020.64, 2020.64, 2020.64, 103.5443307852, 0.000, -10.8936028407, 0.000, 0.205, 0.541
0651-194,   5, 14.5, 2015.11, 2005.36, 2019.88, 103.4908567514, 0.101, -19.4943547898, 0.201, 0.119, 0.286
0652+426,   4,  3.8, 2017.64, 2015.54, 2019.32, 104.0444253637, 0.113, +42.6174308700, 0.163, 0.204, 0.254
0652+577,   4,  5.2, 2017.79, 2014.97, 2020.20, 104.3020893959, 0.230, +57.6990981758, 0.064, 0.229, 0.194
0653+139,   2,  0.5, 2019.79, 2019.52, 2020.05, 104.0341005435, 0.359, +13.9146682647, 0.036, 0.194, 0.235
0653+254,   2,  0.4, 2019.29, 2019.07, 2019.51, 104.0348249987, 0.558, +25.4178832550, 0.505, 1.332, 1.188
0653+322,   5, 12.3, 2015.35, 2007.03, 2019.32, 104.1703714146, 0.124, +32.1590413047, 0.103, 0.140, 0.177
0653-033,   5, 15.6, 2015.10, 2004.35, 2019.95, 104.0463357089, 0.066,  -3.3852173737, 0.094, 0.070, 0.160
0653-242,   5, 15.1, 2014.88, 2004.40, 2019.53, 103.9532008906, 0.068, -24.2724433100, 0.398, 0.214, 0.501
0654+033,   4,  4.2, 2017.50, 2015.21, 2019.38, 104.2465832412, 0.230,  +3.2648449228, 0.136, 0.333, 0.564
0654+244,   9, 23.5, 2012.11, 1996.01, 2019.51, 104.2736480087, 0.077, +24.3987206126, 0.072, 0.319, 0.257
0655+132,   5,  5.0, 2017.44, 2014.42, 2019.41, 104.4803501554, 0.279, +13.2316483168, 0.311, 0.409, 0.693
0655+696,   5, 23.8, 2013.03, 1995.30, 2019.07, 105.2775696768, 0.422, +69.6081716410, 0.048, 0.151, 0.127
0655-319,   1,  0.0, 2020.77, 2020.77, 2020.77, 104.3187281183, 0.000, -32.0591176928, 0.000, 0.542, 0.341
0656+082,1023, 25.9, 2011.82, 1995.54, 2021.48, 104.8249834618, 0.008,  +8.2252648865, 0.018, 0.345, 0.708
0656-062,   6, 15.7, 2015.29, 2004.33, 2020.06, 104.7635493259, 0.450,  -6.3529426195, 0.418, 0.443, 0.988
0656-366,   5,  4.8, 2017.55, 2014.61, 2019.44, 104.5871891076, 0.259, -36.7131342139, 0.712, 0.500, 1.945
0657+172, 561, 33.2, 2009.78, 1988.23, 2021.44, 105.0063564347, 0.007, +17.1560281527, 0.006, 0.182, 0.232
0657-276,   5, 14.0, 2015.11, 2005.52, 2019.53, 104.9579874672, 0.273, -27.7551420546, 0.332, 0.239, 0.613
0658+548,   5, 15.9, 2015.12, 2004.33, 2020.26, 105.6927616551, 0.220, +54.7432594027, 0.259, 0.292, 0.434
0659+268,   6, 23.1, 2013.01, 1996.37, 2019.51, 105.6324620433, 0.078, +26.7363963013, 0.200, 0.094, 0.182
0700+470,   5, 22.8, 2013.33, 1996.61, 2019.38, 106.0398262022, 0.054, +47.0155666192, 0.076, 0.159, 0.218
0700-007,   9, 14.9, 2016.41, 2004.35, 2019.26, 105.8295275735, 0.036,  -0.8508771513, 0.117, 0.234, 0.190
0700-101,   5, 15.6, 2014.92, 2004.33, 2019.95, 105.6489867747, 0.108, -10.2517825644, 0.067, 0.121, 0.268
0700-197, 269, 15.9, 2016.27, 2005.50, 2021.44, 105.6787527512, 0.013, -19.8561209863, 0.019, 0.249, 0.242
0700-286,   5, 14.2, 2015.09, 2005.36, 2019.53, 105.6683444014, 0.072, -28.6972357018, 0.120, 0.240, 0.733
0700-465,   9, 28.6, 2013.96, 1990.74, 2019.35, 105.3939443244, 1.359, -46.5768409942, 2.503, 3.189, 7.873
0701+262,   3,  2.0, 2019.89, 2019.08, 2021.07, 106.2263606492, 0.109, +26.1818412566, 0.197, 0.213, 0.412
0701-049,   1,  0.0, 2020.64, 2020.64, 2020.64, 106.0115327724, 0.000,  -4.9899522686, 0.000, 0.214, 0.516
0701-130,   5, 14.4, 2015.19, 2005.52, 2019.95, 106.0259844399, 0.035, -13.1228673619, 0.565, 0.412, 0.762
0702+400,   5, 12.3, 2014.74, 2007.03, 2019.38, 106.4355095664, 0.111, +39.9755620302, 0.188, 0.195, 0.294
0702+612,   5, 24.5, 2012.91, 1994.61, 2019.07, 106.7525656519, 0.067, +61.1698911427, 0.045, 0.112, 0.112
0703-133,   1,  0.0, 2020.64, 2020.64, 2020.64, 106.4984234093, 0.000, -13.4145932468, 0.000, 0.277, 0.647
0704+384,   5,  3.8, 2017.74, 2015.54, 2019.38, 106.8871251674, 0.743, +38.3703613088, 0.579, 1.190, 1.018
0704+819,   5,  2.2, 2018.40, 2017.33, 2019.53, 108.7168257602, 2.317, +81.8652628207, 0.539, 0.389, 0.580
0704-231,   6, 10.3, 2016.04, 2009.31, 2019.63, 106.6396583805, 1.030, -23.1938473252, 1.720, 0.615, 1.315
0705+025,   4,  2.0, 2019.27, 2018.33, 2020.36, 106.9320740934, 0.509,  +2.4360625247, 1.984, 1.499, 4.180
0705+239,   2,  0.5, 2019.31, 2019.08, 2019.53, 107.1953037180, 0.078, +23.8875313990, 0.241, 0.189, 0.404
0705+350,   5, 12.4, 2015.36, 2006.96, 2019.38, 107.1018659131, 0.127, +34.9283649251, 0.440, 0.260, 0.494
0705+377,   5, 13.8, 2015.07, 2005.55, 2019.38, 107.2884272461, 0.120, +37.6314394532, 0.151, 0.128, 0.172
0705-142,   5, 17.6, 2014.59, 2002.37, 2019.95, 107.0140643968, 0.196, -14.3543931459, 0.262, 0.269, 0.516
0705-412,   6,  9.4, 2016.89, 2009.77, 2019.19, 106.6794159471, 1.546, -41.3732756752, 3.079, 1.177, 5.862
0707+424,   5, 22.9, 2013.30, 1996.44, 2019.38, 107.6846922425, 0.123, +42.3486233300, 0.145, 0.141, 0.197
0707+476,  89, 33.8, 2011.30, 1987.50, 2021.29, 107.6921036834, 0.022, +47.5364285210, 0.021, 0.119, 0.158
0707-028,   6, 14.5, 2016.04, 2005.52, 2020.06, 107.4377275192, 0.031,  -2.9215268593, 0.049, 0.120, 0.251
0708+506,   5, 12.5, 2013.99, 2005.52, 2018.05, 108.1820149909, 0.104, +50.5563075700, 0.044, 0.115, 0.129
0708+742,   5, 12.5, 2015.12, 2006.96, 2019.51, 108.6505209578, 0.334, +74.1361512101, 0.044, 0.193, 0.177
0708-139,   5,  5.4, 2018.02, 2014.60, 2019.95, 107.7505659833, 0.077, -13.9920184152, 0.199, 0.207, 0.477
0708-204,   6, 14.2, 2015.91, 2005.52, 2019.69, 107.6942612079, 0.179, -20.5566495817, 0.289, 0.323, 0.760
0709+008,   6,  4.2, 2017.80, 2015.21, 2019.41, 107.9471927700, 3.196,  +0.8054873686, 2.778, 3.843, 4.148
0709+509,   5, 23.6, 2013.21, 1996.61, 2020.26, 108.3037344527, 0.171, +50.8955254295, 0.128, 0.219, 0.259
0709+683,   1,  0.0, 2018.87, 2018.87, 2018.87, 108.7432137908, 0.000, +68.2334793232, 0.000, 0.268, 0.142
0709-015,   6,  8.1, 2017.11, 2011.97, 2020.06, 107.9641620318, 0.037,  -1.6326103490, 0.139, 0.151, 0.324
0709-387,  10, 17.4, 2014.99, 2002.09, 2019.44, 107.6818181601, 0.275, -38.8436213239, 0.102, 0.234, 0.549
0710+196,   6, 15.2, 2015.54, 2004.33, 2019.53, 108.4819965546, 0.056, +19.5834469025, 0.076, 0.122, 0.230
0710+257,   2,  0.5, 2019.31, 2019.08, 2019.53, 108.4030034984, 0.011, +25.6713567214, 0.409, 0.326, 0.747
0710+268,   2,  0.5, 2019.38, 2019.13, 2019.63, 108.4895486673, 0.065, +26.7470748496, 0.125, 0.183, 0.350
0710+439,  27, 27.6, 2001.25, 1990.79, 2018.42, 108.4090172247, 0.087, +43.8214466795, 0.305, 0.247, 0.473
0711+356,  28, 30.9, 2004.08, 1987.57, 2018.47, 108.6034062186, 0.201, +35.5777210477, 0.372, 0.511, 0.852
0712+207,   2,  0.5, 2019.38, 2019.13, 2019.63, 108.7777132237, 0.050, +20.6926598350, 0.090, 0.154, 0.287
0712-037,   3,  1.8, 2019.68, 2018.61, 2020.36, 108.7018789618, 0.709,  -3.8520195475, 4.467, 5.828,10.801
0713+669,   5,  9.8, 2016.76, 2009.31, 2019.07, 109.5234666352, 0.346, +66.8648135420, 0.121, 0.151, 0.146
0713-092,   5, 15.8, 2015.03, 2004.35, 2020.14, 108.8891383970, 0.166,  -9.3650764566, 0.168, 0.206, 0.524
0714+101,   5,  4.8, 2017.50, 2014.60, 2019.41, 109.3048120121, 0.278, +10.0178542700, 0.346, 0.600, 1.267
0714+205,   2,  0.5, 2019.38, 2019.13, 2019.63, 109.4684502467, 0.113, +20.4385935921, 0.008, 0.196, 0.403
0714+457, 156, 24.7, 2012.98, 1996.61, 2021.31, 109.4660517567, 0.017, +45.6342391361, 0.015, 0.168, 0.210
0716+215,   2,  0.5, 2019.38, 2019.13, 2019.63, 109.7520791275, 0.200, +21.4276321421, 0.156, 0.259, 0.436
0716+332,   5, 14.3, 2013.72, 2004.33, 2018.67, 109.8309152994, 0.111, +33.1193634863, 0.165, 0.090, 0.154
0716+477,   5, 21.8, 2012.29, 1996.61, 2018.42, 110.0895740014, 0.103, +47.6289235330, 0.102, 0.084, 0.095
0716+714, 707, 33.4, 2011.95, 1988.01, 2021.45, 110.4727020326, 0.014, +71.3434342820, 0.004, 0.076, 0.081
0716-181,   6, 14.6, 2016.04, 2005.50, 2020.06, 109.5589916057, 0.096, -18.2177932637, 0.342, 0.158, 0.375
0717-198,   5,  8.6, 2017.52, 2011.49, 2020.06, 109.8515554371, 0.122, -19.9223608173, 0.251, 0.272, 0.774
0717-393,   6,  9.7, 2017.01, 2009.77, 2019.51, 109.9136621838, 0.701, -39.4801935076, 1.540, 0.754, 2.884
0718+042,   5, 23.9, 2012.88, 1995.54, 2019.41, 110.3496248899, 0.077,  +4.1122813629, 0.165, 0.126, 0.253
0718+157,   5, 13.9, 2015.06, 2005.52, 2019.41, 110.2600568238, 0.050, +15.6786031311, 0.161, 0.164, 0.283
0718+277,   2,  1.1, 2019.30, 2018.73, 2019.88, 110.3835905273, 0.005, +27.7035580169, 0.018, 0.156, 0.270
0718+374,   5, 23.0, 2013.30, 1996.44, 2019.41, 110.5052487119, 0.093, +37.3746203842, 0.139, 0.199, 0.243
0718-154,   5, 11.5, 2016.93, 2008.52, 2020.06, 110.3062144717, 0.098, -15.5113920212, 0.492, 0.167, 0.480
0719+255,   3,  1.0, 2019.20, 2018.73, 2019.72, 110.7046965546, 0.096, +25.4765299561, 0.144, 0.243, 0.457
0719-353,   5,  4.5, 2017.66, 2014.97, 2019.51, 110.4445492422, 0.549, -35.4714712433, 1.696, 0.742, 1.857
0720-305,   6, 17.4, 2014.35, 2002.09, 2019.51, 110.6153972389, 0.284, -30.6346200333, 1.037, 0.697, 2.142
0721-071,   7, 16.6, 2015.36, 2002.09, 2018.67, 111.0720526316, 0.035,  -7.2556533946, 0.101, 0.149, 0.404
0722+032,   4, 23.9, 2011.82, 1995.54, 2019.41, 111.2017040258, 0.129,  +3.1403029183, 0.141, 0.298, 0.628
0722+145, 113, 31.6, 2011.82, 1989.69, 2021.29, 111.3200323581, 0.017, +14.4204851712, 0.016, 0.216, 0.205
0722+284,   3,  1.6, 2019.66, 2018.73, 2020.36, 111.4607908238, 0.614, +28.3182822808, 2.583, 1.922, 4.037
0723+067,   4, 13.9, 2014.62, 2005.52, 2019.41, 111.6515172477, 0.041,  +6.6119033869, 0.090, 0.118, 0.237
0723+219, 133, 15.8, 2015.40, 2004.35, 2020.18, 111.5594197639, 0.019, +21.8889205662, 0.020, 0.251, 0.335
0723+488,   5, 22.8, 2013.39, 1996.61, 2019.38, 111.7629192396, 0.132, +48.7361462783, 0.104, 0.115, 0.165
0723+679,   5, 13.7, 2015.11, 2005.42, 2019.07, 112.0453985648, 0.269, +67.8130647208, 0.060, 0.093, 0.092
0723-008, 189, 39.1, 2011.71, 1981.46, 2020.56, 111.4609996114, 0.028,  -0.9157064939, 0.046, 0.264, 0.352
0723-189,   8, 14.2, 2013.42, 2004.33, 2018.51, 111.4590231796, 0.061, -19.0719650755, 0.140, 0.126, 0.306
0723-265,   5, 13.5, 2012.31, 2005.36, 2018.88, 111.3517214408, 0.120, -26.6757441636, 0.333, 0.189, 0.483
0724+571,   5, 25.6, 2012.81, 1994.61, 2020.26, 112.2067984427, 0.101, +57.0234373060, 0.055, 0.113, 0.137
0725+219,   9, 23.7, 2009.95, 1996.01, 2019.72, 112.0858679058, 0.065, +21.8851084186, 0.076, 0.117, 0.206
0725-381,   6,  8.9, 2017.16, 2010.59, 2019.51, 111.7505436677, 0.582, -38.2198390226, 2.273, 1.094, 4.104
0726-047,   1,  0.0, 2020.73, 2020.73, 2020.73, 112.2008882634, 0.000,  -4.8966051507, 0.000, 0.469, 0.406
0726-132,   6, 15.7, 2015.85, 2004.33, 2020.06, 112.3242403737, 0.066, -13.3339642470, 0.098, 0.164, 0.387
0726-224,   4, 15.3, 2013.98, 2004.35, 2019.63, 112.1241604041, 0.142, -22.5268632547, 0.249, 0.324, 0.663
0727+409,   7, 23.4, 2014.08, 1996.44, 2019.79, 112.7139441653, 0.079, +40.8307851146, 0.135, 0.131, 0.182
0727-025,   4,  5.7, 2017.71, 2014.42, 2020.14, 112.6078233962, 0.125,  -2.6902512466, 0.087, 0.089, 0.189
0727-115,4667, 38.1, 2003.39, 1983.36, 2021.48, 112.5796353067, 0.008, -11.6868335116, 0.008, 0.194, 0.231
0727-365,   9, 12.0, 2016.89, 2007.52, 2019.53, 112.2725489094, 0.510, -36.6625646355, 0.887, 0.496, 1.052
0728+249,   8, 23.7, 2009.42, 1996.01, 2019.72, 112.8906061270, 0.028, +24.8662773717, 0.060, 0.160, 0.313
0728+281,   5,  3.8, 2018.01, 2016.11, 2019.95, 112.9697059125, 0.340, +28.0758167740, 0.839, 0.858, 1.510
0728-054,   5, 13.1, 2015.57, 2007.03, 2020.14, 112.6184853836, 0.052,  -5.5963621597, 0.153, 0.230, 0.541
0728-235,   6, 15.3, 2015.61, 2004.35, 2019.63, 112.7777831460, 0.205, -23.6966306145, 0.224, 0.151, 0.349
0728-320,   4, 17.4, 2013.42, 2002.09, 2019.53, 112.6595764486, 0.072, -32.1389387194, 0.722, 0.364, 1.148
0728-345,   4, 17.4, 2013.42, 2002.09, 2019.53, 112.4890205278, 0.814, -34.6554433627, 0.208, 0.616, 1.740
0729+019,   4, 15.1, 2014.33, 2004.35, 2019.41, 113.0949528834, 0.119,  +1.8431623596, 0.055, 0.135, 0.269
0729+146,   5, 13.9, 2015.06, 2005.52, 2019.41, 112.9958206362, 0.133, +14.5601368874, 0.166, 0.156, 0.237
0729+259, 102, 25.1, 2014.42, 1996.37, 2021.48, 113.2344802899, 0.019, +25.8107765570, 0.026, 0.213, 0.292
0729+562,   3,  2.2, 2019.12, 2018.05, 2020.26, 113.3692312256, 1.524, +56.0949272238, 1.084, 1.770, 2.612
0729-222,   4, 15.4, 2014.25, 2004.33, 2019.72, 112.8812850056, 0.193, -22.4057963129, 0.398, 0.189, 0.440
0730+353,   3,  0.7, 2019.02, 2018.67, 2019.41, 113.3732518699, 0.340, +35.2618670318, 0.363, 1.029, 1.763
0730+504,   8, 11.5, 2003.18, 1994.61, 2006.15, 113.4688357744, 0.099, +50.3691839568, 0.093, 0.134, 0.229
0730-034,   5,  5.5, 2017.79, 2014.60, 2020.14, 113.2106812061, 0.230,  -3.5759763827, 0.644, 0.448, 0.720
0731+050,   5, 22.8, 2011.90, 1995.54, 2018.35, 113.4894162275, 0.043,  +4.9373601802, 0.125, 0.085, 0.174
0731+166,   3,  1.1, 2019.70, 2019.16, 2020.23, 113.4987373020, 0.138, +16.5182702885, 0.254, 0.379, 0.660
0731+479,   5, 22.8, 2013.41, 1996.61, 2019.41, 113.7596320364, 0.057, +47.8356742209, 0.071, 0.088, 0.103
0732+207,   7,  2.2, 2019.49, 2018.22, 2020.39, 113.9697621092, 0.035, +20.6107935416, 0.093, 0.235, 0.325
0732+237,   6,  5.3, 2017.78, 2014.60, 2019.85, 113.9996695023, 1.724, +23.6841297723, 2.263, 0.862, 1.143
0732+755,   4, 24.2, 2011.47, 1995.30, 2019.51, 114.8049784149, 0.613, +75.4632525248, 0.101, 0.722, 0.396
0733+016,   4, 23.9, 2012.09, 1995.54, 2019.41, 113.9943111107, 0.107,  +1.5010103709, 0.509, 0.283, 0.674
0733+261,   8, 23.5, 2015.59, 1996.37, 2019.85, 114.2419735566, 0.193, +26.0805404655, 0.146, 0.177, 0.298
0733+300,   5, 23.6, 2013.44, 1996.37, 2019.95, 114.0569212039, 0.050, +29.9061624452, 0.199, 0.076, 0.134
0733+646,   5, 23.8, 2013.09, 1995.30, 2019.08, 114.4957513477, 0.296, +64.5120409510, 0.087, 0.202, 0.178
0733-174,  28, 25.7, 2004.16, 1992.81, 2018.51, 113.9408853438, 0.084, -17.5968062277, 0.198, 1.060, 1.192
0733-187,   6, 11.8, 2016.70, 2008.37, 2020.14, 114.0099067224, 0.276, -18.8860901942, 0.381, 0.714, 1.250
0734+175,   3,  1.5, 2019.91, 2019.19, 2020.69, 114.3886923903, 0.233, +17.4844036144, 0.636, 0.276, 0.661
0734-044,   5, 14.7, 2014.73, 2005.52, 2020.20, 114.1401138377, 0.046,  -4.5532947527, 0.156, 0.209, 0.467
